"student_id","teacher_id","class_type","class_size","born","female","race_ethnicity","re_white","re_black","re_asian","re_hispanic","re_native_american","re_other","reading_score","math_score","listening_score"
895,136,2,22,1979.277,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,468,562
896,6,1,17,1979.54,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,481,538
897,113,2,21,1979.534,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,459,488,541
898,293,1,14,1979.551,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,535,596
899,294,3,22,1979.521,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,454,517
900,42,2,22,1979.556,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,453,451,504
901,137,3,23,1980.563,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,535,554
902,291,3,26,1979.567,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,542,559
903,214,3,24,1979.556,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,497,568
904,178,3,29,1979.912,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,507,551
905,113,2,21,1980.686,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,523,562
906,288,1,19,1979.63,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,526,546
907,295,1,15,1979.6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,520,546
908,296,1,14,1979.627,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,507,556
909,150,2,21,1979.641,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,426,446,496
910,147,2,23,1979.652,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,567,584
911,254,3,23,1979.575,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,553,546
912,151,3,22,1979.614,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,578,625
913,51,3,21,1979.592,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,578,580
914,51,3,21,1979.658,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,538,565
915,123,3,22,1979.586,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,549,577
916,61,3,23,1979.597,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,612,606
917,210,3,21,1979.6,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,484,584
918,33,3,26,1979.6,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,470,519
919,116,2,19,1979.603,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,542,577
920,165,3,22,1979.608,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,445,463,519
921,223,2,21,1979.611,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,518,584
922,255,3,21,1979.611,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,553,565
923,195,1,17,1979.614,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,495,532,536
924,110,2,24,1979.616,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,507,565
925,297,1,14,1979.616,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,545,588
926,70,2,21,1979.627,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,512,568
927,243,1,17,1979.63,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,653,645
928,168,1,15,1979.638,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,518,559
929,214,3,24,1979.638,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,532,565
930,170,1,13,1979.647,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,520,548
931,110,2,24,1979.647,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,584,606
932,155,2,21,1979.655,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,535,596
933,123,3,22,1979.66,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,592,606
934,11,2,23,1979.597,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,512,568
935,54,3,24,1979.641,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,627,618
936,54,3,24,1979.663,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,472,571
937,64,2,22,1979.581,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,535,568
938,35,2,18,1979.608,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,567,577
939,89,2,25,1979.592,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,449,509
940,89,2,25,1979.644,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,532,574
941,68,1,17,1979.537,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,567,580
942,46,1,15,1979.619,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,535,568
943,296,1,14,1979.592,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,526,584
944,245,1,17,1979.652,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,553,568
945,150,2,21,1979.641,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,474,541
946,29,3,24,1979.586,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
947,198,1,17,1979.553,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,529,588
948,298,3,25,1979.649,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,463,477,554
949,166,3,19,1979.627,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,497,548
950,44,2,22,1979.63,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,553,580
951,289,2,21,1979.638,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,558,529,509
952,44,2,22,1979.66,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,434,439,506
953,1,3,23,1979.589,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,507,577
954,217,2,23,1979.592,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,596
955,233,3,23,1979.603,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,553,565
956,289,2,21,1979.603,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,532,618
957,87,2,22,1979.608,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,529,565
958,233,3,23,1979.652,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,472,532,554
959,299,1,18,1979.655,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,584,625
960,199,2,23,1979.562,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,612,568
961,210,3,21,1979.595,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,592,601
962,216,2,23,1979.625,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,468,526
963,300,1,15,1979.616,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,456,551
964,301,1,14,1979.622,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,529,571
965,209,3,24,1979.655,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,490,519
966,78,2,26,1979.627,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,445,481,543
967,68,1,17,1979.356,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,578,565
968,78,2,26,1979.37,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,562,596
969,196,2,22,1979.603,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,584,580
970,97,1,14,1979.622,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,572,618
971,74,2,21,1979.6,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,538,601
972,270,1,16,1980.577,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,545,565
973,184,3,23,1979.616,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,540,592,568
974,190,3,26,1979.63,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,465,441,509
975,105,1,17,1979.575,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,526,543
976,41,2,22,1979.625,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,532,574
977,173,2,22,1979.627,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,465,556
978,302,1,13,1979.63,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,553,611
979,42,2,22,1979.655,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,477,562
980,221,2,23,1979.578,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,538,556
981,170,1,13,1979.6,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,520,611
982,142,3,21,1979.636,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,497,554
983,303,2,22,1979.688,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,523,546
984,169,2,21,1979.71,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,502,584
985,9,3,21,1979.668,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,538,592
986,207,2,20,1979.677,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,510,606
987,304,1,17,1979.699,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,653,625
988,150,2,21,1979.712,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,510,559
989,254,3,23,1979.649,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,481,536
990,87,2,22,1979.701,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,433,506
991,305,3,23,1979.707,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,515,534
992,82,1,13,1979.699,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,553,611
993,88,2,22,1979.701,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,567,577
994,254,3,23,1979.671,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,502,541
995,13,1,14,1979.71,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,601,634
996,13,1,14,1979.715,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,612,588
997,80,3,30,1979.718,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,572,596
998,110,2,24,1979.666,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,618
999,63,1,16,1979.666,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,510,556
1000,123,3,22,1979.671,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,572,601
1001,63,1,16,1979.671,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,611
1002,214,3,24,1979.688,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,529,538
1003,126,2,21,1979.677,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,460,542,546
1004,146,2,19,1979.679,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,529,601
1005,195,1,17,1979.69,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,612,618
1006,116,2,19,1979.693,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,553,625
1007,128,2,20,1979.699,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,653,660
1008,161,1,14,1979.701,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,477,490
1009,270,1,16,1979.904,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,627,596
1010,258,1,17,1979.704,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,578,601
1011,70,2,21,1979.704,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,510,577
1012,126,2,21,1979.707,FALSE,NA,NA,NA,NA,NA,NA,NA,468,515,NA
1013,128,2,20,1979.707,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,461,521
1014,279,2,20,1979.707,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,500,538
1015,208,2,24,1979.707,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,545,548
1016,303,2,22,1979.71,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,538,584
1017,161,1,14,1979.715,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,459,493,556
1018,34,2,22,1979.715,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,601,618
1019,214,3,24,1979.718,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,578,588
1020,223,2,21,1979.726,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,470,554
1021,43,3,25,1979.729,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,634
1022,110,2,24,1979.734,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,578,685
1023,125,1,16,1979.74,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1024,205,2,25,1979.581,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,572,554
1025,112,1,17,1980.645,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,449,517
1026,208,2,24,1979.71,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,557,592
1027,111,2,21,1979.674,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,612,618
1028,306,1,16,1979.715,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,634
1029,256,2,23,1979.712,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,505,536
1030,30,1,13,1979.726,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,526,606
1031,25,3,24,1979.649,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,524,510,541
1032,213,1,17,1979.652,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,488,529
1033,25,3,24,1979.636,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,520,625
1034,154,3,26,1979.666,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,512,568
1035,133,1,15,1979.721,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,676,618
1036,103,2,19,1979.721,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,447,502,588
1037,21,3,27,1979.671,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,442,454,477
1038,295,1,15,1979.704,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,627,606
1039,79,3,22,1979.658,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,535,580
1040,50,2,22,1979.674,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,456,524
1041,307,2,24,1979.677,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450,451,524
1042,308,1,15,1979.679,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,433,441,517
1043,292,3,23,1979.682,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,542,606
1044,232,2,23,1979.715,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,557,596
1045,292,3,23,1979.718,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,549,543
1046,299,1,18,1979.732,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,538,601
1047,27,1,14,1979.849,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,545,584
1048,292,3,23,1979.734,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,535,546
1049,232,2,23,1979.734,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,535,565
1050,291,3,26,1979.737,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,515,571
1051,262,2,23,1979.668,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,505,554
1052,232,2,23,1979.671,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,529,562
1053,209,3,24,1979.893,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,567,584
1054,217,2,23,1980.691,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,553,596
1055,109,2,23,1979.718,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,542,548
1056,109,2,23,1979.718,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,NA,NA
1057,277,1,15,1979.718,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,439,509
1058,233,3,23,1979.729,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,472,500,546
1059,289,2,21,1979.732,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,538,596
1060,309,2,23,1979.668,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,495,534
1061,216,2,23,1979.712,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,584,634
1062,209,3,24,1979.718,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,529,596
1063,310,3,23,1979.732,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,481,556
1064,210,3,21,1979.74,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,572,584
1065,170,1,13,1978.74,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,502,571
1066,196,2,22,1979.666,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,612,618
1067,226,3,21,1979.701,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,592,568
1068,148,2,21,1979.685,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,578,611
1069,139,2,28,1979.704,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,451,490
1070,311,2,22,1979.682,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,495,554
1071,14,3,25,1979.685,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,431,458,529
1072,22,2,23,1979.723,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,456,538,580
1073,136,2,22,1979.641,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,477,510,568
1074,303,2,22,1979.742,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,542,584
1075,304,1,17,1979.712,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,627,634
1076,214,3,24,1979.677,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,542,524
1077,24,2,27,1979.734,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,472,546
1078,138,3,22,1979.674,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,545,584
1079,2,2,22,1979.69,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,542,556
1080,137,3,23,1979.696,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,529,571
1081,42,2,22,1979.707,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,545,571
1082,253,3,20,1979.729,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,553,601
1083,294,3,22,1979.929,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,627,645
1084,7,1,15,1979.66,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,439,449,NA
1085,138,3,22,1979.663,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,549,588
1086,311,2,22,1979.584,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,562,568
1087,312,2,21,1979.707,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,490,551
1088,200,3,21,1979.726,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,542,625
1089,139,2,28,1979.803,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,520,546
1090,200,3,21,1979.827,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,627,606
1091,304,1,17,1979.751,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,444,517
1092,207,2,20,1979.764,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,510,588
1093,15,3,23,1979.792,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,475,512,574
1094,144,3,24,1979.83,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,523,562
1095,305,3,23,1979.764,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,535,606
1096,62,2,26,1979.767,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,490,536
1097,313,1,15,1979.77,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,578,580
1098,236,2,23,1979.751,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,542,611
1099,127,2,25,1979.751,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,557,645
1100,272,3,25,1979.77,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,572,574
1101,236,2,23,1979.773,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,472,559
1102,178,3,29,1979.789,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,553,601
1103,189,2,30,1979.797,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,518,538
1104,178,3,29,1979.797,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,538,565
1105,178,3,29,1979.805,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,510,NA
1106,272,3,25,1979.816,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,612,601
1107,72,1,17,1979.816,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,542,584
1108,290,1,19,1979.827,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1109,72,1,17,1979.827,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,584,601
1110,192,1,17,1979.696,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,567,580
1111,178,3,29,1979.734,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,535,580
1112,80,3,30,1979.74,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,493,554
1113,70,2,21,1979.751,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,500,504
1114,92,3,21,1979.756,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,553,562
1115,285,1,13,1979.841,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,627,618
1116,123,3,22,1979.762,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,578,625
1117,61,3,23,1979.767,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,553,596
1118,304,1,17,1979.775,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,484,543
1119,314,1,17,1979.945,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,592,601
1120,63,1,16,1979.778,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,553,571
1121,128,2,20,1979.781,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,485,502,531
1122,165,3,22,1979.784,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,567,568
1123,128,2,20,1979.786,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,612,634
1124,133,1,15,1979.786,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,601,645
1125,123,3,22,1979.786,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,494,490,543
1126,60,1,15,1979.789,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,653,611
1127,155,2,21,1979.792,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,535,592
1128,279,2,20,1979.792,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,578,606
1129,161,1,14,1979.792,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,562,556
1130,45,1,17,1979.795,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,567,556
1131,45,1,17,1979.808,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,535,577
1132,71,2,26,1979.803,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,578,584
1133,312,2,21,1979.805,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,572,588
1134,170,1,13,1979.805,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,490,520,554
